Experiments,Test,Animal,ID,Treatment,Diet,Age_month,Age_Cat,Sex,APOE,Code,Stage,Trial,Apparatus,Object1 : head entries,Object1.headtime,Object1_Day2_3_5: RI,Object1 : latency to first entry,Object1 : time mobile,Object1 : time immobile,Object1 : in zone oriented to centre,Object1 : time freezing,Object2 : head entries,Object2.headtime,Object2_Day2_3_5.RI,Object2 : latency to first entry,Object2 : time mobile,Object2 : time immobile,Object2 : in zone oriented to centre,Object2 : time freezing,Outerzone : head entries,Outerzone.headtime,Outerzone.distance,Outerzone : latency to first entry,Outerzone : average speed,Outerzone : time mobile,Outerzone : time immobile,Total_Time_Mobile,Outerzone.time.freezing,Centerzone : head entries,Centerzone.headtime,Centerzone.distance,Centerzone : latency to first entry,Centerzone : average speed,Centerzone : time mobile,Centerzone : time immobile,Centerzone.time.freezing,Object 3 : head entries,Object 3.headtime,Object 3 : latency to first entry,Object 3 : in zone oriented to centre,Object 4 : head entries,Object4.headtime,Object 4 : latency to first entry,Object 4 : in zone oriented to centre,Object1Center : head time oriented towards,Object2Center : head time oriented towards,Total.Distance,Total.Time.Freezing
APOE_201026_18 month control1,60,201026-5,201026-5,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day2_ShortTermMemory,4,2Objects_NOR,2,2.6,0.247619048,65.2,2.6,0,0.6,0,4,7.9,0.752380952,47.3,7.9,0,0.9,0,9,104.3,2.401,0.6,0.023,30.4,73.4,33.9,50.1,5,7.3,0.4,0,0.115,3.5,0,0,,,,,,,,,14.7,14.8,3.918,50.1
APOE_201026_18 month control1,65,201026-5,201026-5,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day3_Novel Object2,1,2Objects_NOR,3,3.4,0.772727273,32.3,3.4,0,1.5,0,1,1,0.227272727,21.7,1,0,0.4,0,22,79.1,0.78,0,0.007,16.5,88.2,17.7,73.6,1,2.4,0,67,0,1.2,0,0,,,,,,,,,29.9,22.2,1.492,76.3
APOE_201026_18 month control1,71,201026-5,201026-5,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day5_NovelObject3,1,2Objects_NOR,9,10.2,0.478873239,24.8,8,2.2,2.9,0,9,11.1,0.521126761,50.6,8.6,2.4,4.6,1.4,14,81.7,3.321,0,0.04,51.9,31.7,67.6,13,16,20.7,1.6,53.5,0.089,15.7,2.2,0,,,,,,,,,15.3,12.5,6.318,14.4
APOE_201026_18 month control1,6,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,openfield,1,2Objects_NOR_2,,,,,,,,,,,,,,,,,95,253.7,8.261,0.9,0.029,173.5,116.1,241,55.2,92,135.8,4.764,0.8,0.038,67.5,57.6,9.7,,,,,,,,,,,19.892,88.3
APOE_201026_18 month control1,12,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Dilutions,1,2Objects_NOR_2,3,1.9,0.31147541,6.6,1.9,0,1.3,0,4,4.2,0.68852459,2.5,1.5,2.7,3.8,0,13,95.6,3.296,9,0.032,46.2,55.4,52.1,59.7,6,10,0.265,0,0.031,5.9,2.8,0,4,4.2,,0,3,3.3,,0,,,3.802,61
APOE_201026_18 month control1,18,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Dilutions,2,2Objects_NOR_2,1,1.2,0.8,14.5,1.2,0,0.9,0,1,0.3,0.2,2.4,0.3,0,0,0,6,111.4,1.654,3.6,0.014,20.8,93.9,24.1,89.9,3,4,0.18,0,0.054,3.3,0,0,3,1.4,,0,2,0.6,,0,,,1.861,89.9
APOE_201026_18 month control1,23,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Dilutions,3,2Objects_NOR_2,4,1.3,0.928571429,70.1,1.3,0,0.5,0,1,0.1,0.071428571,119.8,0.1,0,0,0,9,92,3.342,0.8,0.037,21.3,68.3,33.5,49.4,6,25.4,1.482,0,0.063,12.2,11.4,4.1,3,1.7,1.9,0.5,3,16.7,0.8,3.1,,,5.661,53.5
APOE_201026_18 month control1,29,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Dilutions,4,2Objects_NOR_2,4,2.5,0.520833333,0,2.5,0,1.4,0,3,2.3,0.479166667,43.4,2.3,0,2,0,8,73,0.894,1.8,0.009,16.1,89,26.1,55.9,5,9.2,0.613,0,0.061,10,0,0,0,0,,0,1,1.2,,0,,,1.923,55.9
APOE_201026_18 month control1,35,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day1_vanilla,5,2Objects_NOR_2,3,3.8,0.655172414,54.6,1.9,1.9,0,0,2,2,0.344827586,56.8,2,0,0.1,0,8,73.2,0.785,4.4,0.012,12.6,53.4,29.5,41.8,12,23.1,0.752,0,0.019,16.9,22.3,0,5,4.4,28.9,0,10,7,,0,,,2.702,41.8
APOE_201026_18 month control1,42,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day2_IdenticalObject,1,2Objects_NOR_2,5,8.3,0.633587786,0.1,8.3,0,5,0,2,4.8,0.366412214,19,4.8,0,1.3,0,7,95.1,2.129,1.3,0.022,28,70,38.7,41.6,10,10.2,1.094,0,0.103,10.7,0,0,,,,,,,,,,,3.923,41.6
APOE_201026_18 month control1,48,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day2_IdenticalObject,2,2Objects_NOR_2,1,3.6,0.8,1.9,0.2,3.3,2.5,0,1,0.9,0.2,0,0.9,0,0.8,0,1,111.5,0.119,8.8,0.001,1.4,109.8,6.1,108.7,2,6.2,0.158,0,0.019,4.7,3.7,0,,,,,,,,,,,0.337,108.7
APOE_201026_18 month control1,54,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day2_IdenticalObject,3,2Objects_NOR_2,2,0.9,0.529411765,49.9,0.9,0,0.2,0,2,0.8,0.470588235,48.1,0.8,0,0.5,0,15,112.4,1.792,0,0.015,14.1,102.1,16.5,82.9,1,2,0.226,48.6,0.096,2.4,0,0,,,,,,,,,,,2.343,82.9
APOE_201026_18 month control1,59,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day2_ShortTermMemory,4,2Objects_NOR_2,2,0.7,0.145833333,88.5,0.7,0,0.6,0,3,4.1,0.854166667,2.9,0.8,3.3,0.2,0,3,106.6,1.796,7.2,0.017,9.7,95.5,17.4,77.4,7,9,0.641,0,0.055,7.7,3.9,0,,,,,,,,,,,2.988,77.4
APOE_201026_18 month control1,66,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day3_Novel Object2,1,2Objects_NOR_2,0,0,0,,0,0,0,0,3,3.4,1,7,3.4,0,1.9,0,18,45.4,0.772,1.2,0.007,16.9,92.8,18.1,65,3,2.4,0.089,0,0.074,1.2,0,0,,,,,,,,,,,1.191,65
APOE_201026_18 month control1,72,201026-6,201026-6,E4HN_FHet,Control,18,Old,Female,E4HN,C,Day5_NovelObject3,1,2Objects_NOR_2,3,4.3,0.641791045,113.7,4.3,0,1.8,0,2,2.4,0.358208955,7.9,2.4,0,1.3,0,12,101.8,1.48,0,0.013,21.7,88.1,23.2,29.1,4,3.6,0.031,8.2,0.021,1.5,0,0,,,,,,,,,,,1.944,29.1
APOE_210112_January Mixed cohort,1,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,openfield,1,box1,,,,,,,,,,,,,,,,,93,384,11.815,21.1,0.031,213.6,171.5,402.6,81.7,42,82.1,3.586,0,0.045,70.4,9.9,3.6,2,2.5,40.9,0.9,2,3,57.7,1.6,61.8,53.2,23.091,88.6
APOE_210112_January Mixed cohort,28,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Dilutions,1,box1,2,2.3,0.418181818,81.5,2.3,0,1.7,0,2,3.2,0.581818182,50,3.2,0,2.1,0,14,100.6,7.922,1.1,0.074,83.2,23.3,94.6,6.7,6,2.1,0,,,0,0,0,2,2.5,40.9,0.9,2,3,57.7,1.6,11.8,14.7,8.226,6.7
APOE_210112_January Mixed cohort,55,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Dilutions,2,box1,1,0.6,0.5,41.3,0.6,0,0,0,1,0.6,0.5,3,0.6,0,0.6,0,15,79,1.987,5.7,0.021,36.4,56.6,56.8,30.9,3,13.3,0.353,0,0.029,12.3,0,0,4,2.9,27.3,1.6,1,0.9,42.3,0,29.7,26.3,2.741,32.6
APOE_210112_January Mixed cohort,82,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Dilutions,3,box1,10,7.5,0.63559322,29,1.7,5.8,4.3,1.4,4,4.3,0.36440678,72.4,4.3,0,3.1,0,11,68.7,2.083,1,0.026,28.9,51.3,56.8,29.6,6,13.3,0.44,0,0.027,12.7,3.4,1.2,1,0.8,24.4,0.8,2,1.2,0.7,0,10.2,8.8,4.026,34.5
APOE_210112_January Mixed cohort,109,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Dilutions,4,box1,3,9.7,0.655405405,72.3,4,5.7,3.8,0,2,5.1,0.344594595,1.6,5.1,0,0.4,0,9,74.6,1.177,5.4,0.016,22.2,49.5,59.2,37.8,14,24.1,0.686,0,0.03,20.2,2.5,0,3,4.1,81.6,2,3,3.3,87.2,1.2,9.5,6.1,2.869,39.8
APOE_210112_January Mixed cohort,136,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Day1_vanilla,5,box1,1,2.1,1,65.7,2.1,0,1.3,0,0,0,0,,0,0,0,0,12,83,1.405,0.9,0.015,24.4,67.6,52.4,47.5,8,10.7,0.368,107.7,0.045,8.3,0,0,3,3,57.5,2,6,5.9,55.7,1.4,12.2,23.1,2.675,47.5
APOE_210112_January Mixed cohort,163,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Day2_IdenticalObject,1,box1,6,8.6,0.589041096,0,6,2.6,3.3,0,7,6,0.410958904,8.3,6,0,2.6,0,13,76.8,2.577,0.9,0.034,22.2,52.5,52.6,31.3,9,20.2,1.009,2.2,0.059,10.5,6.6,3,0,0,,0,7,6,8.3,2.6,9.4,10.4,5.964,36.4
APOE_210112_January Mixed cohort,190,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Day2_IdenticalObject,2,box1,8,10.7,0.594444444,0,7.9,2.8,2,0,3,7.3,0.405555556,23.6,2.3,4.9,2.3,0,13,57.1,1.502,5.4,0.028,29.8,23.1,79.4,9.4,9,30.3,1.01,0,0.031,22,10.4,4.5,5,8.3,27.4,3.6,3,7.3,23.6,2.3,15,12.5,3.863,16.9
APOE_210112_January Mixed cohort,217,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Day2_IdenticalObject,3,box1,12,17.8,0.622377622,42.9,5.2,12.6,5.4,5,4,10.8,0.377622378,4.8,4.4,6.4,8.2,4.3,7,44.8,1.4,8.8,0.032,20.8,23.1,47.7,18,10,51.1,0.66,0,0.013,8.7,41.3,22.5,4,10.8,4.8,8.2,,,,,17.8,17.7,2.734,46.1
APOE_210112_January Mixed cohort,244,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Day2_ShortTermMemory,4,box1,1,5.7,0.207272727,103.1,2.3,3.4,0.2,0,15,21.8,0.792727273,1.1,5.3,16.4,8.9,5.3,9,58.9,3.564,4.3,0.057,38.3,24.4,64.7,12.2,11,18.2,0.9,0,0.043,15.5,5.5,1.3,15,21.8,1.1,8.9,,,,,20.4,19.6,5.43,22.3
APOE_210112_January Mixed cohort,271,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Day3_Novel Object2,1,box1,3,2,0.130718954,43.3,2,0,0,0,10,13.3,0.869281046,1.8,5.6,7.7,4.3,2.4,9,69.5,3.329,10.3,0.049,43.2,24.4,76.7,15.8,12,26.6,1.113,0,0.036,14.9,15.9,4.3,,,,,,,,,6.9,5.5,5.669,21.5
APOE_210112_January Mixed cohort,298,210112_1,210112_1,E4HN_F,HFD,12,Young,Female,E4HN,A,Day5_NovelObject3,1,box1,5,5.8,0.563106796,48,5.8,0,3.6,0,5,4.5,0.436893204,7.6,1.7,2.8,1.2,0,14,83.5,3.089,0,0.041,44.7,30.5,77.6,15.9,13,12.6,0.978,12.3,0.093,10.5,0,0,,,,,,,,,11.6,7.3,5.639,17.8
APOE_210112_January Mixed cohort,9,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,openfield,1,box1,,,,,,,,,,,,,,,,,111,365.7,10.102,20,0.032,224.3,91.2,460.2,21.7,65,108.9,8.039,0,0.075,89.7,17.8,4.9,4,2.5,3,2.5,5,4.1,0,1.4,46.8,40.6,27.4,37.2
APOE_210112_January Mixed cohort,36,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,1,box1,4,4.1,0.359649123,8.3,4.1,0,2.8,0,4,7.3,0.640350877,6,7.3,0,3.2,0,23,74.1,4.357,11.3,0.049,55.3,34,86,22.2,6,15.4,0.393,0,0.028,13.8,0,0,4,2.5,3,2.5,5,4.1,0,1.4,24.8,15,5.622,22.2
APOE_210112_January Mixed cohort,63,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,2,box1,6,4,0.540540541,0.9,4,0,3.6,0,6,3.4,0.459459459,1.7,3.4,0,1.1,0,17,88.5,2.555,3.5,0.033,39.7,36.7,76.7,12.6,10,9.3,0.597,0,0.088,6.8,0,0,5,3.5,8,1.5,3,1,39.9,0.4,7.8,7.4,5.203,12.6
APOE_210112_January Mixed cohort,90,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,3,box1,0,0,0,,0,0,0,0,1,0.3,1,50,0.3,0,0,0,14,106.5,2.974,0.9,0.027,32.6,79.1,40.9,32.8,2,2,0.267,0,0.078,3.4,0,0,1,0.7,54,0.7,1,1.1,51.7,0.4,13.3,10.6,4.267,32.8
APOE_210112_January Mixed cohort,117,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,4,box1,5,7,0.813953488,80.1,1.1,5.9,2.5,1.2,1,1.6,0.186046512,83.6,1.6,0,0.7,0,10,88.5,2.971,2.4,0.035,36.6,48.8,49.4,20,5,13.7,0.509,0,0.042,8.4,3.7,0,3,1.1,0.8,0.4,4,3.3,75.7,1,8.2,8.8,3.587,27.9
APOE_210112_January Mixed cohort,144,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Day1_vanilla,5,box1,3,3.8,1,77.4,3.8,0,0.2,0,0,0,0,,0,0,0,0,4,110.2,2.599,0,0.023,30.9,81.2,38.8,39.9,3,4.4,0.143,76.9,0.029,4.9,0,0,1,0.7,75.8,0.6,1,0.8,19.5,0.5,2.4,3.4,2.985,39.9
APOE_210112_January Mixed cohort,171,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,1,box1,1,0.2,0.055555556,27,0.2,0,0.1,0,2,3.4,0.944444444,38,3.4,0,0.7,0,5,107.5,4.464,0,0.041,48.1,59.8,60.2,29.3,3,4.1,0.257,29.9,0.109,2.4,0,0,1,0.8,31.3,0.5,2,3.4,38,0.7,9.2,3.6,5.159,29.3
APOE_210112_January Mixed cohort,198,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,2,box1,1,0.2,0.166666667,25.1,0.2,0,0,0,1,1,0.833333333,63,1,0,0.9,0,4,112.6,3.641,0,0.031,52.2,64.7,55.3,19.8,1,0.1,0,,,0,0,0,0,0,,0,1,1,63,0.9,7.1,7.2,3.858,19.8
APOE_210112_January Mixed cohort,225,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,3,box1,6,5.3,0.424,79.6,3.4,2,1.9,0,3,7.2,0.576,51.4,5.2,2,3.6,0,10,90,2.754,0,0.03,43.6,47.7,67.9,20.1,8,18.9,0.906,90,0.065,9.6,4.3,0,3,7.2,51.4,3.6,,,,,11,14.9,4.725,20.1
APOE_210112_January Mixed cohort,252,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_ShortTermMemory,4,box1,2,1.6,0.219178082,78.4,1.6,0,0.7,0,6,5.7,0.780821918,10,5.7,0,2.3,0,4,104.8,2.561,1.1,0.024,30.5,77.4,42.6,25,4,6.2,0.387,0,0.048,8,0,0,6,5.7,10,2.3,,,,,7,7.6,3.163,25
APOE_210112_January Mixed cohort,279,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Day3_Novel Object2,1,box1,1,0.1,0.083333333,76.2,0.1,0,0.1,0,2,1.1,0.916666667,74.8,1.1,0,0.4,0,6,112.1,3.863,0,0.034,35.1,78.6,41.4,31.9,2,3.5,0.191,75,0.078,2.5,0,0,,,,,,,,,1.7,1.5,4.589,31.9
APOE_210112_January Mixed cohort,306,210112_10,210112_10,E4HN_M,HFD,12,Young,Male,E4HN,B,Day5_NovelObject3,1,box1,6,5,0.446428571,24.4,5,0,1.4,0,6,6.2,0.553571429,3,6.2,0,2,0,11,93.5,3.109,0.5,0.035,35.7,53.2,64.8,14.7,7,11.2,0.63,26.1,0.05,12.6,0,0,,,,,,,,,11.2,5.1,5.22,14.7
APOE_210112_January Mixed cohort,10,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,openfield,1,box2,,,,,,,,,,,,,,,,,90,351.2,8.574,4.3,0.031,179,93.3,387.2,47.3,79,105.2,7.402,0,0.059,81.3,44.4,11,5,4.9,23.7,3.4,5,3.6,0.9,1.5,,,26.478,95.6
APOE_210112_January Mixed cohort,37,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,1,box2,8,5.7,0.703703704,17.4,5.7,0,3,0,4,2.4,0.296296296,16.1,2.4,0,1.6,0,23,79.1,6.456,8.9,0.083,67.8,9.7,104.4,1.1,6,13.6,0.423,0,0.048,8.8,0,0,5,4.9,23.7,3.4,5,3.6,0.9,1.5,,,9.507,1.1
APOE_210112_January Mixed cohort,64,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,2,box2,5,3.6,0.571428571,13.1,3.6,0,1.2,0,4,2.7,0.428571429,28.3,2.7,0,0.4,0,20,68.7,2.777,3.3,0.037,40.5,34.3,80.7,12.6,12,14.5,0.705,43.1,0.061,11.6,0,0,8,5.5,21.7,2.3,6,4.6,46.2,2.2,,,4.826,13.8
APOE_210112_January Mixed cohort,91,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,3,box2,5,5.4,0.65060241,28,1.5,3.9,3.8,1.1,4,2.9,0.34939759,81.5,2.9,0,0.4,0,13,84.2,2.895,3.5,0.038,50.2,26.4,84.9,11,8,13.5,0.768,0,0.052,14.8,0,1.1,2,0.8,27,0,3,0.8,30.2,0.1,,,5.28,15.5
APOE_210112_January Mixed cohort,118,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,4,box2,1,0.4,1,87.3,0.4,0,0,0,0,0,0,,0,0,0,0,21,83.2,2.343,2.1,0.024,19.3,77.8,33.8,54.8,3,3.3,0.204,0,0.068,3,0,0,2,1.2,13.7,0.8,2,1,93,0.2,,,4.402,59.4
APOE_210112_January Mixed cohort,145,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Day1_vanilla,5,box2,4,3.6,0.782608696,6,2.1,1.5,1.6,0,3,1,0.217391304,82.1,1,0,0.7,0,20,68,0.979,0,0.01,20.5,80.4,36.2,52.8,3,5.3,0.421,90.9,0.091,4.6,0,0,0,0,,0,2,0.5,89.3,0,,,2.235,52.8
APOE_210112_January Mixed cohort,172,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,1,box2,4,3.5,1,33.6,3.5,0,1.1,0,0,0,0,,0,0,0,0,9,103,0.895,0,0.01,24.7,65.9,39.6,46.1,4,4.2,0.268,13.7,0.057,4.7,0,0,,,,,,,,,,,1.646,57.6
APOE_210112_January Mixed cohort,199,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,2,box2,0,0,0,,0,0,0,0,3,3,1,108.4,3,0,0.6,0,9,107.1,1.674,1.2,0.017,25.9,74.2,39.3,62.9,4,5.9,0.38,0,0.049,7.7,0,0,,,,,,,,,,,2.288,69
APOE_210112_January Mixed cohort,226,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,3,box2,4,1.5,0.267857143,96.1,1.5,0,0.3,0,4,4.1,0.732142857,9.9,4.1,0,2.6,0,22,87.5,1.388,0,0.016,23.1,63.5,51.1,28.6,8,10,0.475,56.6,0.053,8.9,0,0,,,,,,,,,,,2.873,29.7
APOE_210112_January Mixed cohort,253,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_ShortTermMemory,4,box2,2,2,0.357142857,81.1,0,2,2,0,3,3.6,0.642857143,87.8,3.6,0,0.7,0,4,96,0.989,1.4,0.01,17.2,85.9,34.1,50,5,9.5,0.569,67.8,0.05,11.5,0,0,,,,,,,,,,,1.948,50
APOE_210112_January Mixed cohort,280,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Day3_Novel Object2,1,box2,1,3.8,1,111.4,1.4,2.4,1.9,0,0,0,0,,0,0,0,0,9,97.2,1.252,0,0.012,23.3,81.6,36,51,6,6.8,0.529,53.1,0.083,6.4,0,0,,,,,,,,,,,2.791,51
APOE_210112_January Mixed cohort,307,210112_11,210112_11,E4HN_M,HFD,12,Young,Male,E4HN,B,Day5_NovelObject3,1,box2,5,6.8,0.829268293,1.9,3.6,3.2,3.5,1.1,1,1.4,0.170731707,60.3,1.4,0,0.3,0,14,87.4,2.096,0,0.024,38.2,50.3,55.6,23.1,6,7.8,0.235,58.9,0.056,4.2,0,0,,,,,,,,,,,3.461,24.2
APOE_210112_January Mixed cohort,11,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,openfield,1,box3,,,,,,,,,,,,,,,,,87,318,8.289,26.2,0.031,171.4,99.8,387.1,80.8,68,117.2,5.018,0,0.053,82.4,11.8,6.2,1,0.6,39.7,0.1,7,4.2,5.6,2.5,,,21.7,148.3
APOE_210112_January Mixed cohort,38,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,1,box3,2,1,0.136986301,7.2,1,0,0.9,0,6,6.3,0.863013699,0,4.8,1.6,5.9,0,16,91.5,3.189,14.3,0.032,48.8,50.5,66.6,58.7,3,13.9,0.293,0,0.022,10.5,2.9,0,1,0.6,39.7,0.1,7,4.2,5.6,2.5,,,3.732,58.9
APOE_210112_January Mixed cohort,65,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,2,box3,3,2.8,1,1.3,2.8,0,1.5,0,0,0,0,,0,0,0,0,11,82.1,4.084,4.1,0.045,29.6,61.7,54.2,72.1,5,3.6,0.358,0,0.07,5.1,0,0,1,0.2,12.8,0.2,3,10.1,2.6,0,,,5.835,78.8
APOE_210112_January Mixed cohort,92,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,3,box3,0,0,0,,0,0,0,0,3,1.6,1,0,1.6,0,0.8,0,24,96.9,1.803,7.7,0.018,13.7,87,33,82.5,4,7.3,0.973,0,0.134,7.2,0,0,1,1.5,82,0.7,3,3.7,1.2,0.4,,,4.547,82.5
APOE_210112_January Mixed cohort,119,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Dilutions,4,box3,2,1.1,1,0,1.1,0,0.8,0,0,0,0,,0,0,0,0,6,76.2,0.105,12.4,0.001,5.6,68.7,51.2,69,2,39.3,0.433,0,0.011,40.3,0,16,1,0.3,90.7,0,1,4.7,2.4,3.9,,,1.373,85
APOE_210112_January Mixed cohort,146,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Day1_vanilla,5,box3,1,0.8,1,32,0.8,0,0,0,0,0,0,,0,0,0,0,1,76.1,0.135,42.8,0.002,5.6,71.6,19.5,73.1,4,40.8,0.349,0,0.009,11.6,29,21.5,3,2.8,7.7,2.8,1,0.6,6,0.3,,,0.554,94.5
APOE_210112_January Mixed cohort,173,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,1,box3,0,0,0,,0,0,0,0,1,0.6,1,112.8,0.6,0,0.5,0,4,116.2,0.66,0,0.006,12.7,105,15,102.9,1,0.2,0,,,0,0,0,,,,,,,,,,,0.695,102.9
APOE_210112_January Mixed cohort,200,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,2,box3,0,0,0,,0,0,0,0,3,2.2,1,71.6,2.2,0,1.2,0,4,111.7,1.252,0.3,0.011,24.3,89.5,30.5,84.1,1,0.1,0,,,0,0,0,,,,,,,,,,,1.631,84.1
APOE_210112_January Mixed cohort,227,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_IdenticalObject,3,box3,1,0.4,1,94.8,0.4,0,0.2,0,0,0,0,,0,0,0,0,6,115.5,0.364,0,0.003,6,108.7,11.3,110.2,1,2.1,0.118,94.8,0.047,2.5,0,0,,,,,,,,,,,1.207,110.2
APOE_210112_January Mixed cohort,254,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Day2_ShortTermMemory,4,box3,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,3,119.2,0.578,0,0.005,6.8,111.1,8.9,107.7,0,0,0.272,68.5,0.24,1.1,0,0,,,,,,,,,,,0.992,107.7
APOE_210112_January Mixed cohort,281,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Day3_Novel Object2,1,box3,1,1.6,0.271186441,86,1.6,0,1.3,0,4,4.3,0.728813559,4.5,4.3,0,1.2,0,8,105.5,1.109,0,0.011,17.4,87,33,83.4,3,7.4,0.475,67.8,0.071,6.7,0,0,,,,,,,,,,,1.873,83.4
APOE_210112_January Mixed cohort,308,210112_12,210112_12,E4HN_M,HFD,12,Young,Male,E4HN,B,Day5_NovelObject3,1,box3,0,0,0,,0,0,0,0,4,1.3,1,77.1,1.3,0,0.7,0,7,83.2,2.892,0,0.034,32.1,53.8,64.1,57.8,5,24.1,0.978,79.3,0.043,22.9,0,7.3,,,,,,,,,,,6.108,65.1
APOE_210112_January Mixed cohort,12,210112_13,210112_13,E4HN_F,Control,12,Young,Female,E4HN,A,openfield,1,box4,,,,,,,,,,,,,,,,,82,362,7.047,0,0.022,176.5,151.2,333,91.5,49,110.7,4.209,31.6,0.043,39.4,57.6,34.1,3,5,6.5,2.5,1,1,88.3,1,,,17.632,154.5
APOE_210112_January Mixed cohort,39,210112_13,210112_13,E4HN_F,Control,12,Young,Female,E4HN,A,Dilutions,1,box4,4,4.4,1,0,4.4,0,2.8,0,0,0,0,,0,0,0,0,20,80.8,2.256,2.2,0.022,37.3,65.2,54.8,61.2,5,6.1,0.085,0,0.045,1.9,0,0,3,5,6.5,2.5,1,1,88.3,1,,,3.028,61.2
APOE_210112_January Mixed cohort,66,210112_13,210112_13,E4HN_F,Control,12,Young,Female,E4HN,A,Dilutions,2,box4,2,1.2,1,3.4,1.2,0,0.4,0,0,0,0,,0,0,0,0,9,111.4,1.769,1.2,0.016,21.8,91.8,28.2,85.1,3,0.7,0.159,0,0.107,1.5,0,0,1,0.3,0,0,3,1.5,81,0.6,,,2.57,85.1
